movieId,title,genres,imdbId,tmdbId,avg_rating,rating_count,original_language,original_title,popularity,release_date,runtime,vote_average,poster_url
1329,Blood for Dracula (Andy Warhol's Dracula) (1974),Horror,71233,25944.0,2.807387862796834,379.0,en,Blood for Dracula,1.6206,1974-08-13,103,5.725,https://image.tmdb.org/t/p/w500/cLyCHzPT5kLBEPn4DMcqgNbjwke.jpg
1330,April Fool's Day (1986),Horror,90655,24913.0,2.832682926829268,1025.0,en,April Fool's Day,1.1829,1986-03-27,88,6.05,https://image.tmdb.org/t/p/w500/zNx2tNRzRyPsBSHX1VF2c7U0UyW.jpg
1331,Audrey Rose (1977),Horror,75704,49126.0,2.9027149321266967,442.0,en,Audrey Rose,1.4448,1977-04-06,113,5.641,https://image.tmdb.org/t/p/w500/omtHuaCwKRX20x5R8xnqxWYq8Xp.jpg
1332,"Believers, The (1987)",Horror|Thriller,92632,32076.0,2.998716302952503,779.0,en,The Believers,1.4572,1987-06-09,114,5.9,https://image.tmdb.org/t/p/w500/wMDOgjHoDdKKj3UNZzjP8AW0wxR.jpg
1333,"Birds, The (1963)",Horror|Thriller,56869,571.0,3.736569274269557,13793.0,en,The Birds,3.5729,1963-03-28,120,7.518,https://image.tmdb.org/t/p/w500/eClg8QPg8mwB6INIC4pyR5pAbDr.jpg
1334,"Blob, The (1958)",Horror|Sci-Fi,51418,8851.0,3.126333333333333,3000.0,en,The Blob,1.766,1958-09-10,82,6.2,https://image.tmdb.org/t/p/w500/ctOwn1Ibg3SjDG4WulvFvSH0PRT.jpg
1335,Blood Beach (1981),Horror|Mystery,82083,37843.0,1.925764192139738,229.0,en,Blood Beach,1.0955,1980-09-01,92,4.9,https://image.tmdb.org/t/p/w500/3BfSQmwTm8LGv2KZKcDJnFuBbIC.jpg
1336,Body Parts (1991),Horror|Thriller,101492,32146.0,2.2965738758029977,467.0,en,Body Parts,1.0703,1991-08-02,88,5.8,https://image.tmdb.org/t/p/w500/8hFSFiLMy0wnyVaaJ4EHFlPD1yf.jpg
1337,"Body Snatcher, The (1945)",Drama|Horror|Thriller,37549,30346.0,3.479281767955801,724.0,en,The Body Snatcher,5.6769,1945-05-25,78,7.0,https://image.tmdb.org/t/p/w500/1dOCP2ahMVlA95SivxhEdVvcXZE.jpg
1339,Dracula (Bram Stoker's Dracula) (1992),Fantasy|Horror|Romance|Thriller,103874,6114.0,3.4594475333156827,11331.0,en,Bram Stoker's Dracula,6.4985,1992-11-13,128,7.443,https://image.tmdb.org/t/p/w500/n39glC4GkBeCbwdenES8ZBodim8.jpg
1340,"Bride of Frankenstein, The (Bride of Frankenstein) (1935)",Drama|Horror|Sci-Fi,26138,229.0,3.7394707417070445,2683.0,en,Bride of Frankenstein,2.7747,1935-04-20,75,7.512,https://image.tmdb.org/t/p/w500/5241zUwe7rC17MNc2QpCBKKdp1N.jpg
1341,Burnt Offerings (1976),Horror,74258,13549.0,2.943254817987152,467.0,en,Burnt Offerings,1.065,1976-10-18,116,6.506,https://image.tmdb.org/t/p/w500/2ipG69lXOjGMX7F7qxJQzUoiUsd.jpg
1342,Candyman (1992),Horror|Thriller,103919,9529.0,3.033348880597015,4288.0,en,Candyman,2.5056,1992-10-16,100,6.7,https://image.tmdb.org/t/p/w500/jQtgkgDZE7egMq532sOt83DnT83.jpg
1343,Cape Fear (1991),Thriller,101540,1598.0,3.5475963826749166,10505.0,en,Cape Fear,4.0164,1991-11-13,128,7.254,https://image.tmdb.org/t/p/w500/ws4mrtndzgSH5QGCamOFAgilr2R.jpg
1344,Cape Fear (1962),Crime|Drama|Thriller,55824,11349.0,3.7846474851746104,4553.0,en,Cape Fear,1.6993,1962-04-12,105,7.449,https://image.tmdb.org/t/p/w500/xDqaHjMbnebtB05QWgAR8wW86sb.jpg
1345,Carrie (1976),Drama|Fantasy|Horror|Thriller,74285,7340.0,3.4817847286108554,10870.0,en,Carrie,6.2619,1976-11-03,98,7.326,https://image.tmdb.org/t/p/w500/8tT1rqlsTguyfUBMrbHR9cv1rxM.jpg
1346,Cat People (1982),Drama|Fantasy|Horror,83722,6217.0,3.00161377084454,1859.0,en,Cat People,1.9358,1982-04-02,118,6.027,https://image.tmdb.org/t/p/w500/nYcQnkbTD4LDmp11HCReQuUoMKD.jpg
1347,"Nightmare on Elm Street, A (1984)",Horror|Thriller,87800,377.0,3.3471793288037883,9714.0,en,A Nightmare on Elm Street,9.8871,1984-11-09,91,7.338,https://image.tmdb.org/t/p/w500/avHGIO93jgCZLf33ec2aahgZJX6.jpg
1348,"Nosferatu (Nosferatu, eine Symphonie des Grauens) (1922)",Horror,13442,653.0,3.8631633714880333,4805.0,de,"Nosferatu, eine Symphonie des Grauens",3.8138,1922-02-16,89,7.658,https://image.tmdb.org/t/p/w500/zv7J85D8CC9qYagAEhPM63CIG6j.jpg
1349,Vampire in Venice (Nosferatu a Venezia) (Nosferatu in Venice) (1986),Horror,91651,28198.0,3.182926829268293,123.0,it,Nosferatu a Venezia,2.3865,1988-09-10,97,5.8,https://image.tmdb.org/t/p/w500/9WoZrEl55sPbyd1OKieidPa1CRR.jpg
1350,"Omen, The (1976)",Horror|Mystery|Thriller,75005,794.0,3.573304960375697,6814.0,en,The Omen,4.5484,1976-06-25,111,7.4,https://image.tmdb.org/t/p/w500/mDcjjEu1fMNmsXi4l4D8IftlTix.jpg
1351,Blood and Wine (Blood & Wine) (1996),Crime|Drama|Thriller,115710,31640.0,3.037081339712919,418.0,en,Blood and Wine,3.9702,1996-10-03,101,5.739,https://image.tmdb.org/t/p/w500/diFSUAvHZE6rkKqfP3J3qf19Z2X.jpg
1352,Albino Alligator (1996),Crime|Thriller,115495,8744.0,2.9974747474747474,792.0,en,Albino Alligator,0.9852,1997-01-17,97,5.728,https://image.tmdb.org/t/p/w500/jOyV5Rb1MaMUl6XrWWossVTm7BA.jpg
1353,"Mirror Has Two Faces, The (1996)",Comedy|Drama|Romance,117057,25189.0,3.1873589164785554,2215.0,en,The Mirror Has Two Faces,1.6561,1996-11-15,126,6.707,https://image.tmdb.org/t/p/w500/ekk8MKMp3tlJjcMuhOgKsMCRrvR.jpg
1354,Breaking the Waves (1996),Drama|Mystery,115751,145.0,3.8477262287551675,4354.0,da,Breaking the Waves,2.3929,1996-07-05,159,7.496,https://image.tmdb.org/t/p/w500/dQWMcdHXUOSHtr7ypOCa5T79JMS.jpg
1355,Nightwatch (1997),Horror|Thriller,119791,2212.0,3.1024915062287657,883.0,en,Nightwatch,3.364,1997-01-31,102,6.049,https://image.tmdb.org/t/p/w500/2ueCI9QX9AGa4SzJgrvK1fONCa5.jpg
1356,Star Trek: First Contact (1996),Action|Adventure|Sci-Fi|Thriller,117731,199.0,3.655331710834685,22188.0,en,Star Trek: First Contact,3.4326,1996-11-22,111,7.294,https://image.tmdb.org/t/p/w500/iqhHe893Vcf07jNkNQ31tu85dKG.jpg
1357,Shine (1996),Drama|Romance,117631,7863.0,3.8612876153938376,8341.0,en,Shine,6.4471,1996-08-15,105,7.354,https://image.tmdb.org/t/p/w500/cbmThowj2XAW7lKlMAXmnhZvjGI.jpg
1358,Sling Blade (1996),Drama,117666,12498.0,3.998711160652083,14354.0,en,Sling Blade,2.9606,1996-08-30,135,7.541,https://image.tmdb.org/t/p/w500/ivBIBd1LNaozcmytZUyE1yIXZms.jpg
1359,Jingle All the Way (1996),Children|Comedy,116705,9279.0,2.5907668231611893,4473.0,en,Jingle All the Way,10.0262,1996-11-21,89,6.1,https://image.tmdb.org/t/p/w500/lHLOUt0ZIQLC5asHdIQBoTUvaEp.jpg
1360,Identification of a Woman (Identificazione di una donna) (1982),Drama,84116,53234.0,3.2573529411764706,68.0,it,Identificazione di una donna,0.7311,1982-10-15,128,5.84,https://image.tmdb.org/t/p/w500/5SOYgzI3CeWgCKlPYkv43C11ZfZ.jpg
1361,Paradise Lost: The Child Murders at Robin Hood Hills (1996),Documentary,117293,17204.0,4.077026301663983,1863.0,en,Paradise Lost: The Child Murders at Robin Hood Hills,0.4679,1996-12-03,150,7.556,https://image.tmdb.org/t/p/w500/h65fwEQTv9zRNyEuExE1wAk5CQ2.jpg
1363,"Preacher's Wife, The (1996)",Drama,117372,21539.0,3.07648401826484,1752.0,en,The Preacher's Wife,1.3372,1996-12-13,123,5.785,https://image.tmdb.org/t/p/w500/z1mU4g9poAgoDQRNLcfNdj3iiMs.jpg
1364,Zero Kelvin (Kjærlighetens kjøtere) (1995),Drama,113557,85589.0,3.5533980582524274,103.0,no,Kjærlighetens kjøtere,5.0208,1995-09-29,118,6.457,https://image.tmdb.org/t/p/w500/ddvaQzv1w53kTfRzzZbfnisUMJq.jpg
1365,Ridicule (1996),Drama,117477,12709.0,3.8248081841432224,1173.0,fr,Ridicule,3.6291,1996-05-09,102,6.915,https://image.tmdb.org/t/p/w500/j78rRskAapKtILalcxAmdskGtzb.jpg
1366,"Crucible, The (1996)",Drama,115988,20539.0,3.396559739655974,2151.0,en,The Crucible,1.5991,1996-11-27,123,6.587,https://image.tmdb.org/t/p/w500/zv69Rev43me5gQ68x7fk1mQzhHn.jpg
1367,101 Dalmatians (1996),Adventure|Children|Comedy,115433,11674.0,3.022238586156112,10185.0,en,101 Dalmatians,5.9195,1996-11-27,103,5.942,https://image.tmdb.org/t/p/w500/8o2ADoAyG796UwTjwBFjPyBz0yG.jpg
1368,"Forbidden Christ, The (Cristo proibito, Il) (1950)",Drama,42354,199512.0,3.2666666666666666,45.0,it,Il Cristo proibito,2.5259,1951-06-08,99,6.3,https://image.tmdb.org/t/p/w500/ww4V5J7af1GW5htXecIL5h0mrw4.jpg
1369,I Can't Sleep (J'ai pas sommeil) (1994),Drama|Thriller,110171,64900.0,3.4339622641509435,106.0,fr,J'ai pas sommeil,0.2516,1994-05-18,112,6.1,https://image.tmdb.org/t/p/w500/prkuJSMJnZvimJ9iUH2Y9JM5yS6.jpg
1370,Die Hard 2 (1990),Action|Adventure|Thriller,99423,1573.0,3.4572974932670397,19308.0,en,Die Hard 2,8.0793,1990-07-03,124,7.0,https://image.tmdb.org/t/p/w500/ybki0UWO3OPhaM6MSniuKC7sy1R.jpg
1371,Star Trek: The Motion Picture (1979),Adventure|Sci-Fi,79945,152.0,3.1000279668127155,10727.0,en,Star Trek: The Motion Picture,3.7032,1979-12-07,131,6.484,https://image.tmdb.org/t/p/w500/wfiAfNwH6CMKxz4vRaW8CPTabtk.jpg
1372,Star Trek VI: The Undiscovered Country (1991),Action|Mystery|Sci-Fi,102975,174.0,3.328391274710293,11736.0,en,Star Trek VI: The Undiscovered Country,2.0732,1991-12-06,110,7.036,https://image.tmdb.org/t/p/w500/tvTOJD7Gz668GLy2nNdLRQvpPsv.jpg
1373,Star Trek V: The Final Frontier (1989),Action|Sci-Fi,98382,172.0,2.850307503075031,8130.0,en,Star Trek V: The Final Frontier,2.8631,1989-06-09,106,5.734,https://image.tmdb.org/t/p/w500/uiXr41VLYsuug3CZbFrKLSNahuZ.jpg
1374,Star Trek II: The Wrath of Khan (1982),Action|Adventure|Sci-Fi|Thriller,84726,154.0,3.706875,18400.0,en,Star Trek II: The Wrath of Khan,3.4695,1982-06-04,113,7.448,https://image.tmdb.org/t/p/w500/uPyLsKl8Z0LOoxeaFXsY5MxhR5s.jpg
1375,Star Trek III: The Search for Spock (1984),Action|Adventure|Sci-Fi,88170,157.0,3.26227291930714,11835.0,en,Star Trek III: The Search for Spock,2.0441,1984-06-01,105,6.583,https://image.tmdb.org/t/p/w500/yqEj0oPfKBMCz7YcCARHDgH7VFm.jpg
1376,Star Trek IV: The Voyage Home (1986),Adventure|Comedy|Sci-Fi,92007,168.0,3.513849258821073,14369.0,en,Star Trek IV: The Voyage Home,3.7243,1986-11-26,118,7.169,https://image.tmdb.org/t/p/w500/xY5TzGXJOB3L9rhZ1MbbPyVlW5J.jpg
1377,Batman Returns (1992),Action|Crime,103776,364.0,3.145099153719843,15834.0,en,Batman Returns,9.8146,1992-06-19,126,6.945,https://image.tmdb.org/t/p/w500/jKBjeXM7iBBV9UkUcOXx3m7FSHY.jpg
1378,Young Guns (1988),Action|Comedy|Western,96487,11967.0,3.285455810716771,7185.0,en,Young Guns,2.5092,1988-08-12,107,6.666,https://image.tmdb.org/t/p/w500/3AgCq7xY1rHRAAn0iVcnNr2OWL.jpg
1379,Young Guns II (1990),Action|Western,100994,9086.0,2.9865079365079366,3150.0,en,Young Guns II,5.0388,1990-08-01,104,6.503,https://image.tmdb.org/t/p/w500/7kMjla98srGHlFzAEmoGRcr6GN1.jpg
1380,Grease (1978),Comedy|Musical|Romance,77631,621.0,3.307592729578358,18926.0,en,Grease,9.9618,1978-06-16,110,7.372,https://image.tmdb.org/t/p/w500/2rM7fQKpb7cs1Iq7IBqub9LFDzJ.jpg
1381,Grease 2 (1982),Comedy|Musical|Romance,84021,9037.0,1.9730578080041852,3823.0,en,Grease 2,1.9856,1982-06-11,115,5.2,https://image.tmdb.org/t/p/w500/ufWc8AR5D66lwB2UZvZ9xvGcDSD.jpg
1382,Marked for Death (1990),Action|Drama,100114,10173.0,2.752899197145406,1121.0,en,Marked for Death,1.6627,1990-10-05,93,6.107,https://image.tmdb.org/t/p/w500/xYaetJsSm5FC1zxhdW8UR1NVXzc.jpg
1383,Adrenalin: Fear the Rush (1996),Action|Sci-Fi,115471,55687.0,2.251677852348993,149.0,en,Adrenalin: Fear the Rush,0.8781,1996-11-29,77,4.6,https://image.tmdb.org/t/p/w500/azeZdo0MfO3ZcDa0GzgAC7zVP5m.jpg
1384,"Substance of Fire, The (1996)",Drama,117773,168535.0,3.656,125.0,en,The Substance of Fire,0.3832,1996-09-11,102,7.1,https://image.tmdb.org/t/p/w500/kH5bjhWoHe0f8J2yMKGoTEhcngY.jpg
1385,Under Siege (1992),Action|Drama|Thriller,105690,8845.0,3.14010989010989,7098.0,en,Under Siege,3.5944,1992-10-08,102,6.296,https://image.tmdb.org/t/p/w500/lQ1SvjOQYLtSeUwcWrzqL0qdRoH.jpg
1386,Terror in a Texas Town (1958),Western,52287,46681.0,2.8,40.0,en,Terror in a Texas Town,1.1313,1958-09-01,81,6.7,https://image.tmdb.org/t/p/w500/ibRCvORgozhzRb0X4uPDkaA89fG.jpg
1387,Jaws (1975),Action|Horror,73195,578.0,3.785016230992653,29265.0,en,Jaws,12.8794,1975-06-20,124,7.7,https://image.tmdb.org/t/p/w500/tjbLSFwi0I3phZwh8zoHWNfbsEp.jpg
1388,Jaws 2 (1978),Horror|Thriller,77766,579.0,2.5997579180956225,4957.0,en,Jaws 2,3.3742,1978-06-16,117,6.0,https://image.tmdb.org/t/p/w500/cN3ijEwsn4kBaRuHfcJpAQJbeWe.jpg
1389,Jaws 3-D (1983),Action|Horror,85750,17692.0,1.8650535132619823,2149.0,en,Jaws 3-D,3.6811,1983-07-22,98,4.5,https://image.tmdb.org/t/p/w500/kqDXj53F9paqVGJLGfHtz7giJ3s.jpg
1390,My Fellow Americans (1996),Comedy,117119,17795.0,3.249559082892416,1701.0,en,My Fellow Americans,1.485,1996-12-20,101,6.0,https://image.tmdb.org/t/p/w500/5odQxB2kTRyPOJiMjYY1SYHLVHs.jpg
1391,Mars Attacks! (1996),Action|Comedy|Sci-Fi,116996,75.0,2.982902900014428,20793.0,en,Mars Attacks!,6.8696,1996-12-13,106,6.414,https://image.tmdb.org/t/p/w500/hll4O5vSAfnZDb6JbnP06GPtz7b.jpg
1392,Citizen Ruth (1996),Comedy|Drama,115906,13891.0,3.62887760857304,1773.0,en,Citizen Ruth,7.1685,1996-11-21,104,6.587,https://image.tmdb.org/t/p/w500/hMGWyETjqWpfud4Cmeva6qfVogZ.jpg
1393,Jerry Maguire (1996),Drama|Romance,116695,9390.0,3.5950718762902074,26643.0,en,Jerry Maguire,6.1963,1996-12-13,139,7.0,https://image.tmdb.org/t/p/w500/lABvGN7fDk5ifnwZoxij6G96t2w.jpg
1394,Raising Arizona (1987),Comedy,93822,378.0,3.86858566288403,18065.0,en,Raising Arizona,4.4125,1987-03-13,94,7.049,https://image.tmdb.org/t/p/w500/niKyjOqiB4XVl0BqgKTHIlHOCeF.jpg
1395,Tin Men (1987),Comedy|Drama,94155,10896.0,3.3702490170380077,2289.0,en,Tin Men,4.3219,1987-03-06,112,6.348,https://image.tmdb.org/t/p/w500/5rWE9ft0Uc2kuDWlkg5vQth58XZ.jpg
1396,Sneakers (1992),Action|Comedy|Crime|Drama|Sci-Fi,105435,2322.0,3.6497928436911486,13275.0,en,Sneakers,6.2383,1992-09-09,125,6.902,https://image.tmdb.org/t/p/w500/l2pIGwCvpZEpBuMb55YBl6A04Jv.jpg
1397,Bastard Out of Carolina (1996),Drama,115633,41240.0,3.5408,625.0,en,Bastard Out of Carolina,4.2078,1996-12-15,97,7.1,https://image.tmdb.org/t/p/w500/jYFwFOkHwWxaStR21UIgdb96Gzh.jpg
1398,In Love and War (1996),Romance|War,116621,26949.0,3.1361014994232987,867.0,en,In Love and War,3.4584,1996-12-18,113,5.89,https://image.tmdb.org/t/p/w500/sX6MAU5LnYgh4w4Pg0AV18NypQD.jpg
1399,Marvin's Room (1996),Drama,116999,9819.0,3.411326860841424,1545.0,en,Marvin's Room,2.0344,1996-12-18,98,6.7,https://image.tmdb.org/t/p/w500/lTHq1K5Y6EDRjxTBvReXHY6AKQ3.jpg
1400,Somebody is Waiting (1996),Drama,117691,49799.0,3.28125,32.0,en,Somebody Is Waiting,1.8239,1996-12-19,96,2.0,https://image.tmdb.org/t/p/w500/3lahW5tQG3FOeXuZb5YFVMoxNrm.jpg
1401,Ghosts of Mississippi (1996),Drama,116410,31908.0,3.5240289664252797,1519.0,en,Ghosts of Mississippi,1.2672,1996-12-20,130,6.6,https://image.tmdb.org/t/p/w500/gu81MbuLTPbw95xWuDuM7ddcCir.jpg
1404,Night Falls on Manhattan (1996),Crime|Drama,119783,46027.0,3.225854383358098,673.0,en,Night Falls on Manhattan,1.7113,1997-03-21,113,6.276,https://image.tmdb.org/t/p/w500/sjvySDgeAOqrMmm965gdkqR5AML.jpg
1405,Beavis and Butt-Head Do America (1996),Adventure|Animation|Comedy|Crime,115641,3179.0,2.962513034410845,9590.0,en,Beavis and Butt-Head Do America,1.3995,1996-12-20,81,6.65,https://image.tmdb.org/t/p/w500/vqdgQiRCSzgpFXLlbxbybfkleBM.jpg
1406,La Cérémonie (1995),Crime|Drama|Mystery|Thriller,112769,1802.0,3.6220657276995305,426.0,fr,La Cérémonie,1.5379,1995-08-30,112,7.273,https://image.tmdb.org/t/p/w500/vq2x8JfEoVrdQZqo0fppjw7ZI3d.jpg
1407,Scream (1996),Comedy|Horror|Mystery|Thriller,117571,4232.0,3.304939137404198,19963.0,en,Scream,11.4048,1996-12-20,112,7.4,https://image.tmdb.org/t/p/w500/lr9ZIrmuwVmZhpZuTCW8D9g0ZJe.jpg
1408,"Last of the Mohicans, The (1992)",Action|Romance|War|Western,104691,9361.0,3.7184519442406456,13630.0,en,The Last of the Mohicans,5.2897,1992-08-26,112,7.385,https://image.tmdb.org/t/p/w500/qzJMPWRtZveBkxXOv3ucWhoJuyj.jpg
1409,Michael (1996),Comedy|Drama|Fantasy|Romance,117038,2928.0,3.0375691456668714,6508.0,en,Michael,2.7902,1996-12-25,105,5.7,https://image.tmdb.org/t/p/w500/oprNZ2BvJG9ZV2g3JYeWQgsOZHe.jpg
1410,"Evening Star, The (1996)",Comedy|Drama,116240,30285.0,3.012434554973822,764.0,en,The Evening Star,1.2513,1996-12-25,129,6.026,https://image.tmdb.org/t/p/w500/kHuG8Dlscp3Ij4jCKj2Chf9UvOv.jpg
1411,Hamlet (1996),Crime|Drama|Romance,116477,10549.0,3.7831246951715167,6151.0,en,Hamlet,6.7327,1996-12-25,242,7.344,https://image.tmdb.org/t/p/w500/ilurgUOp6SCl4cuhfjctj1qxlfZ.jpg
1412,Some Mother's Son (1996),Drama,117690,58102.0,3.730496453900709,282.0,en,Some Mother's Son,0.8421,1996-09-13,112,6.7,https://image.tmdb.org/t/p/w500/ngy7zafrXEDCUOPfolcbFofMDmI.jpg
1413,"Whole Wide World, The (1996)",Drama,118163,18451.0,3.5462962962962963,378.0,en,The Whole Wide World,0.8991,1996-09-08,106,6.6,https://image.tmdb.org/t/p/w500/ajMk4ueXcOCbxwJjJecltiGhYrn.jpg
1414,Mother (1996),Comedy,117091,27265.0,3.429038004750594,1684.0,en,Mother,5.7227,1996-12-25,104,6.789,https://image.tmdb.org/t/p/w500/mxJJ0IEOOdvMo5yO7rcJBqyZ11n.jpg
1415,"Thieves (Voleurs, Les) (1996)",Crime|Drama|Romance,118100,49935.0,3.5216606498194944,277.0,fr,Les Voleurs,3.6126,1996-08-21,117,6.1,https://image.tmdb.org/t/p/w500/meeBmnlkMP8UhrPvZKv83jjhd2E.jpg
1416,Evita (1996),Drama|Musical,116250,8818.0,3.1526206636500755,5304.0,en,Evita,3.1955,1996-12-14,135,6.081,https://image.tmdb.org/t/p/w500/hkcSlu3PMw0WyC9vHlvML6nK3Id.jpg
1417,"Portrait of a Lady, The (1996)",Drama,117364,36758.0,3.1121019108280255,785.0,en,The Portrait of a Lady,5.3096,1996-10-17,144,5.972,https://image.tmdb.org/t/p/w500/yoUuMtWTQXzfARYE0nF7Nn7gRuS.jpg
1419,Walkabout (1971),Adventure|Drama,67959,36040.0,3.8516896120150186,1598.0,en,Walkabout,1.2566,1971-07-01,95,7.285,https://image.tmdb.org/t/p/w500/24vooYt5StgtgcQObVr1GHuM5gy.jpg
1420,Message to Love: The Isle of Wight Festival (1996),Documentary,117028,74239.0,3.627906976744186,86.0,en,Message to Love - The Isle of Wight Festival,0.2429,1996-02-15,127,6.6,https://image.tmdb.org/t/p/w500/umFPPFzQ5JPvCe6aCrpNUmbhNK4.jpg
1422,Murder at 1600 (1997),Crime|Drama|Mystery|Thriller,119731,9415.0,3.0610674525212835,3054.0,en,Murder at 1600,2.0152,1997-04-18,107,6.078,https://image.tmdb.org/t/p/w500/4WPR0m8zuzFAcRJAHcGs1AxkkpB.jpg
1423,Hearts and Minds (1996),Drama,116506,55146.0,3.8232044198895028,181.0,en,Hearts & Minds,0.4776,1995-08-29,113,0.0,https://image.tmdb.org/t/p/w500/74CK1qibFcIR45SAwLZ32cQjAZ6.jpg
1424,Inside (1996),Action,116640,303693.0,2.8846153846153846,26.0,en,Inside,2.6129,1996-08-25,94,4.3,https://image.tmdb.org/t/p/w500/qD3NPLfWXp1c3YBDc9mmht8B81C.jpg
1425,Fierce Creatures (1997),Comedy,119115,12145.0,3.205083260297984,2282.0,en,Fierce Creatures,1.4247,1997-01-23,93,6.2,https://image.tmdb.org/t/p/w500/1Wl0zSEngmsTXjQMVE0GD5s85cM.jpg
1426,Zeus and Roxanne (1997),Children,120550,42424.0,2.6318897637795278,254.0,en,Zeus & Roxanne,3.392,1997-01-24,98,5.2,https://image.tmdb.org/t/p/w500/igyTJ9cFwjcuzMM5oa0lknRyvYv.jpg
1427,Turbulence (1997),Action|Thriller,120390,34314.0,2.578358208955224,804.0,en,Turbulence,3.0282,1997-01-09,100,5.37,https://image.tmdb.org/t/p/w500/gnsxWkxWHPXMOAzXvS7aKMSKP0N.jpg
1428,Angel Baby (1995),Drama,112362,2892.0,3.4241486068111455,323.0,en,Angel Baby,0.4458,1995-10-26,105,6.4,https://image.tmdb.org/t/p/w500/uiZJfBKWav33Kp1NTyrU3NjvOJf.jpg
1429,First Strike (Police Story 4: First Strike) (Ging chaat goo si 4: Ji gaan daan yam mo) (1996),Action|Adventure|Comedy|Thriller,116704,9404.0,3.2966712898751735,3605.0,cn,警察故事4之簡單任務,5.902,1996-02-10,107,6.475,https://image.tmdb.org/t/p/w500/bRHbteT4IORJOXY0Qrnb4FPXRS0.jpg
1430,Underworld (1996),Comedy|Thriller,120414,85242.0,3.176470588235294,204.0,en,Underworld,1.4484,1996-06-01,95,5.0,https://image.tmdb.org/t/p/w500/3kPjFZaGrxalI21CeFUNpNqjXpH.jpg
1431,Beverly Hills Ninja (1997),Action|Comedy,118708,9622.0,2.560896490710705,3391.0,en,Beverly Hills Ninja,2.4003,1997-01-17,88,5.654,https://image.tmdb.org/t/p/w500/kAUtHecWe0KS54jNggapnbHBGTI.jpg
1432,Metro (1997),Action|Comedy|Crime|Drama|Thriller,119664,8860.0,2.8418508287292816,1448.0,en,Metro,1.1466,1997-01-16,117,5.701,https://image.tmdb.org/t/p/w500/nvfyHYv1EDpYai5pCGqBeRf3tax.jpg
1433,The Machine (1994),Horror|Sci-Fi|Thriller,110425,197537.0,2.1911764705882355,68.0,fr,La Machine,0.5792,1994-05-28,96,5.1,https://image.tmdb.org/t/p/w500/2T1BMT7qIZt4bOJf9jsDe5WLJhK.jpg
1436,Falling in Love Again (1980),Comedy,80714,66597.0,2.970149253731343,67.0,en,Falling in Love Again,1.1659,1980-11-21,103,5.731,https://image.tmdb.org/t/p/w500/raDuzonXvhXBrDPzKwOiy2c5Urk.jpg
1437,"Cement Garden, The (1993)",Drama,106535,14832.0,3.6628895184135977,353.0,en,The Cement Garden,7.1339,1993-02-20,105,6.7,https://image.tmdb.org/t/p/w500/dnEoE3tHBStCXZx2i9qsUYkwucu.jpg
1438,Dante's Peak (1997),Action|Thriller,118928,9619.0,2.8328624535315985,6725.0,en,Dante's Peak,9.0733,1997-02-07,108,6.211,https://image.tmdb.org/t/p/w500/8PRVIfZzDgw8EV3sDWJ6NA1ZMAn.jpg
1439,Meet Wally Sparks (1997),Comedy,119644,40506.0,2.307042253521127,355.0,en,Meet Wally Sparks,0.8688,1997-01-31,105,4.7,https://image.tmdb.org/t/p/w500/mD30gucf7NkKNFyqEMEag7l63VO.jpg
1440,Amos & Andrew (1993),Comedy,106266,31000.0,2.786279683377309,758.0,en,Amos & Andrew,1.2082,1993-03-05,96,5.449,https://image.tmdb.org/t/p/w500/zD2fem9pVsODpUQUgWgoEfdNZyD.jpg
1441,Benny & Joon (1993),Comedy|Romance,106387,4104.0,3.535337635762632,6353.0,en,Benny & Joon,1.3064,1993-04-16,98,7.0,https://image.tmdb.org/t/p/w500/7g7qYdUN9wDXJGIOj6U67RPIBHO.jpg
1442,Prefontaine (1997),Drama,119937,26306.0,3.3495460440985734,771.0,en,Prefontaine,2.9548,1997-01-24,106,6.5,https://image.tmdb.org/t/p/w500/3jtG9mgfiZRTRQf19BiUAY6QPN3.jpg
1444,Guantanamera (1994),Comedy,109949,43775.0,3.425373134328358,134.0,es,Guantanamera,2.278,1995-09-03,105,6.5,https://image.tmdb.org/t/p/w500/eOdVQUCn9gWwTr6LSnDQJ3kimU.jpg
1445,McHale's Navy (1997),Comedy|War,119640,14908.0,2.3124531132783197,1333.0,en,McHale's Navy,0.7251,1997-04-18,108,4.416,https://image.tmdb.org/t/p/w500/tg9qzqF349j526pNZnjPB4p2UED.jpg
1446,Kolya (Kolja) (1996),Comedy|Drama,116790,784.0,3.9995680345572353,2315.0,cs,Kolja,5.4015,1996-05-15,105,7.345,https://image.tmdb.org/t/p/w500/lYVhxTlZ4bYZWnPEA0vUlOJr4lB.jpg
1447,Gridlock'd (1997),Crime,119225,12489.0,3.2774343122102008,647.0,en,Gridlock'd,1.4009,1997-01-29,91,6.653,https://image.tmdb.org/t/p/w500/jlOL8fLsG0tGBtkj9qzHgqcHPVV.jpg
1448,Fire on the Mountain (1996),Documentary,116310,168283.0,3.29,50.0,en,Fire on the Mountain,0.1321,1996-11-29,72,0.0,https://image.tmdb.org/t/p/w500/eBPv4D5nnKCnxnaqg8ywYBGUrgD.jpg
1449,Waiting for Guffman (1996),Comedy,118111,16448.0,3.922586662521374,6433.0,en,Waiting for Guffman,1.2048,1996-08-21,84,6.956,https://image.tmdb.org/t/p/w500/zuArI6EBpV6mExrvfnyidoOtzdf.jpg
